Date,Close,Return,Close_SMA_20,Close_SMA_50
2015-03-16,27.90479278564453,0.011004147079091364,28.52140121459961,26.67791316986084
2015-03-17,28.37154960632324,0.016726761752512642,28.512579822540282,26.758935546875
2015-03-18,28.690908432006836,0.011256305352190576,28.50978813171387,26.86004806518555
2015-03-19,28.474275588989254,-0.007550574549808009,28.499179744720458,26.956783370971678
2015-03-20,28.116952896118164,-0.012548965179267402,28.458980655670167,27.03974319458008
2015-03-23,28.409513473510746,0.010405130971107956,28.394327068328856,27.11013530731201
2015-03-24,28.293392181396484,-0.004087408685211513,28.3331356048584,27.177671241760255
2015-03-25,27.554174423217773,-0.026126869250579388,28.272725677490236,27.242702026367187
2015-03-26,27.746232986450195,0.006970216573449095,28.203717517852784,27.307258529663088
2015-03-27,27.525136947631836,-0.007968506532988862,28.145540618896483,27.369261703491212
2015-03-30,28.221921920776367,0.025314496144749565,28.115168190002443,27.45845848083496
2015-03-31,27.788665771484375,-0.015351759193020786,28.06011791229248,27.542682914733888
2015-04-01,27.74846076965332,-0.0014468129618627756,28.01221408843994,27.613957290649413
2015-04-02,27.9874210357666,0.008611658430244029,28.000042819976805,27.686318435668944
2015-04-06,28.44078063964844,0.016198691665890497,28.008417892456055,27.75506694793701
2015-04-07,28.141511917114254,-0.010522521386666317,27.99579963684082,27.81524959564209
2015-04-08,28.049955368041992,-0.0032534339072444185,28.007970905303956,27.873067245483398
2015-04-09,28.26435089111328,0.007643346317604216,28.056209754943847,27.952790946960448
2015-04-10,28.384944915771484,0.004266647591617545,28.085800457000733,28.00747611999512
2015-04-13,28.329116821289062,-0.00196682060324882,28.122202968597414,28.045072860717774
2015-04-14,28.206283569335938,-0.004335936511116967,28.13727750778198,28.087954292297365
2015-04-15,28.3134822845459,0.0038005260404636587,28.134374141693115,28.126439628601073
2015-04-16,28.177261352539062,-0.0048111684263291155,28.108691787719728,28.162111663818358
2015-04-17,27.860126495361328,-0.011254992215528281,28.07798433303833,28.187392387390137
2015-04-20,28.49660873413086,0.022845633485386596,28.096967124938963,28.221606216430665
2015-04-21,28.342512130737305,-0.005407541817738837,28.093617057800294,28.25724925994873
2015-04-22,28.724409103393555,0.01347435156399146,28.115167903900147,28.2970015335083
2015-04-23,28.958904266357425,0.008163620080740674,28.18540439605713,28.33117073059082
2015-04-24,29.095129013061523,0.004704071171033775,28.252849197387697,28.355290184020998
2015-04-27,29.624420166015625,0.01819174449154315,28.357813358306885,28.382938232421875
2015-04-28,29.157665252685547,-0.01575574849108874,28.404600524902342,28.3984818649292
2015-04-29,28.728870391845703,-0.014706076673966506,28.45161075592041,28.40209972381592
2015-04-30,27.9494571685791,-0.02712996413140656,28.4616605758667,28.386154022216797
2015-05-01,28.798099517822266,0.030363464453871725,28.502194499969484,28.388387145996095
2015-05-04,28.742267608642575,-0.0019387358928021348,28.51726884841919,28.384813804626464
2015-05-05,28.094621658325195,-0.022532875942002484,28.514924335479737,28.35265453338623
2015-05-06,27.91819190979004,-0.006279840699790151,28.50833616256714,28.320673942565918
2015-05-07,28.09087562561035,0.006185347402807961,28.499662399291992,28.307243995666504
2015-05-08,28.620126724243164,0.018840676441936655,28.511421489715577,28.297118606567384
2015-05-11,28.328590393066406,-0.01018640951473515,28.511395168304443,28.289916915893556
2015-05-12,28.227670669555664,-0.003562468944287578,28.51246452331543,28.277882919311523
2015-05-13,28.25906562805176,0.0011122050722363053,28.509743690490723,28.265270805358888
2015-05-14,28.918394088745117,0.023331573285949814,28.546800327301025,28.269507942199706
2015-05-15,28.878028869628903,-0.0013958319743599956,28.597695446014406,28.2824515914917
2015-05-18,29.196475982666016,0.011027314726872683,28.632688808441163,28.30091552734375
2015-05-19,29.16956329345703,-0.0009217786840083342,28.67404136657715,28.316429252624513
2015-05-20,29.167329788208008,-7.65697184614833e-05,28.69618740081787,28.343645248413086
2015-05-21,29.465591430664062,0.010225880964140899,28.7215217590332,28.38696559906006
2015-05-22,29.723487854003903,0.008752460440059284,28.752939701080322,28.42557273864746
2015-05-26,29.06864356994629,-0.02203120600361852,28.725150871276856,28.454924278259277
2015-05-27,29.611358642578125,0.018670120307675564,28.747835540771483,28.48905559539795
2015-05-28,29.553049087524418,-0.0019691617584159937,28.78904447555542,28.512685585021973
2015-05-29,29.216663360595703,-0.011382437254865763,28.85240478515625,28.52320068359375
2015-06-01,29.274972915649418,0.0019957636617859986,28.87624845504761,28.539214630126953
2015-06-02,29.1449031829834,-0.00444303511537969,28.89638023376465,28.559773635864257
2015-06-03,29.1807804107666,0.001230994920722539,28.95068817138672,28.575198974609375
2015-06-04,29.010343551635746,-0.005840723131173342,29.005295753479004,28.58953800201416
2015-06-05,28.85111618041992,-0.005488641350710588,29.043307781219482,28.6154768371582
2015-06-08,28.660499572753903,-0.006606905829015353,29.04532642364502,28.633762168884278
2015-06-09,28.57527732849121,-0.0029735086803479582,29.05766077041626,28.654764976501465
2015-06-10,28.90269660949707,0.011458131350466472,29.09141206741333,28.668380470275878
2015-06-11,28.837661743164062,-0.0022501314396954353,29.120341873168947,28.689360389709474
2015-06-12,28.519210815429688,-0.01104288310788104,29.100382709503172,28.704775390625
2015-06-15,28.463150024414062,-0.0019657202781114824,29.079638767242432,28.71428997039795
2015-06-16,28.615638732910156,0.005357408029866617,29.050596904754638,28.717787132263183
2015-06-17,28.548368453979492,-0.0023508222045485194,29.01953716278076,28.72592426300049
2015-06-18,28.678442001342773,0.004556251527051858,28.9950927734375,28.738493995666502
2015-06-19,28.39137840270996,-0.010009734790312974,28.941382122039794,28.741034545898437
2015-06-22,28.617881774902344,0.007977892759541527,28.886101818084718,28.745693283081053
2015-06-23,28.487815856933594,-0.004544917719340624,28.857060432434082,28.748867263793944
2015-06-24,28.730016708374023,0.00850191017299351,28.812993335723878,28.759341926574706
2015-06-25,28.59321403503418,-0.0047616635496062765,28.765001583099366,28.764936561584474
2015-06-26,28.425018310546875,-0.005882365105273624,28.725419330596925,28.76989170074463
2015-06-29,27.927165985107425,-0.01751458240062853,28.658028984069823,28.77123249053955
2015-06-30,28.128995895385746,0.007227010087093921,28.607233619689943,28.76388023376465
2015-07-01,28.39137840270996,0.00932783055250308,28.56776351928711,28.764857559204103
2015-07-02,28.355497360229492,-0.001263800650025626,28.535021209716795,28.75747932434082
2015-07-06,28.256826400756836,-0.003479782358219108,28.505306720733643,28.74343776702881
2015-07-07,28.18731117248535,-0.0024601215750691408,28.481647300720216,28.725281410217285
2015-07-08,27.487611770629883,-0.02482320493692458,28.42726402282715,28.68254524230957
2015-07-09,26.92696189880371,-0.020396456283816478,28.32847728729248,28.637931175231934
2015-07-10,27.646833419799805,0.026734227340666994,28.268935871124267,28.616290435791015
2015-07-13,28.18058204650879,0.019305958791169475,28.252004432678223,28.620912933349608
2015-07-14,28.169370651245117,-0.0003978411533576143,28.237315464019776,28.608338356018066
2015-07-15,28.440719604492188,0.009632765907571894,28.228569507598877,28.602307395935057
2015-07-16,28.819721221923828,0.01332602067395583,28.242137145996093,28.61680938720703
2015-07-17,29.06864356994629,0.00863722261938804,28.26164722442627,28.639818420410155
2015-07-20,29.618087768554688,0.018901611190983214,28.322982692718504,28.670362663269042
2015-07-21,29.32206916809082,-0.009994521009494384,28.35819206237793,28.684401512145996
2015-07-22,28.0819091796875,-0.04229442271942052,28.337896728515624,28.679467887878417
2015-07-23,28.068449020385746,-0.0004793178133163378,28.30481834411621,28.67628345489502
2015-07-24,27.92043685913086,-0.005273257569286649,28.271179485321046,28.6695108795166
2015-07-27,27.532466888427734,-0.01389555516844454,28.226551914215086,28.641792335510253
2015-07-28,27.669267654418945,0.0049687071828898866,28.213656997680665,28.617617111206055
2015-07-29,27.581802368164062,-0.003161098708765908,28.18629732131958,28.585323638916016
2015-07-30,27.442760467529297,-0.005041073776790306,28.138866424560547,28.55078758239746
2015-07-31,27.202802658081055,-0.008743938487243752,28.081231689453126,28.51149703979492
2015-08-03,26.56141471862793,-0.023578009498318675,27.99646110534668,28.4534135055542
2015-08-04,25.70923614501953,-0.03208332773821543,27.872557353973388,28.37312847137451
2015-08-05,25.879667282104492,0.006629179339424862,27.79216012954712,28.309348945617675
2015-08-06,25.935989379882812,0.002176306873051148,27.742611503601076,28.23584156036377
2015-08-07,26.02383804321289,0.003387133686838073,27.661461734771727,28.165257339477538
2015-08-10,26.969999313354492,0.03635748380275383,27.600932598114014,28.120324058532717
2015-08-11,25.56653594970703,-0.05203794584275423,27.47079086303711,28.046155319213867
2015-08-12,25.96076202392578,0.015419612379019565,27.34679298400879,27.982472496032713
2015-08-13,25.94049072265625,-0.0007808438462186817,27.20283145904541,27.91766670227051
2015-08-14,26.122961044311523,0.0070341892759917535,27.055547332763673,27.859919052124024
2015-08-17,26.393291473388672,0.010348383884146717,26.89430751800537,27.8107625579834
2015-08-18,26.244606018066406,-0.005633456345229937,26.74043436050415,27.762444686889648
2015-08-19,25.908952713012695,-0.012789420607901336,26.63178653717041,27.70911819458008
2015-08-20,25.377294540405273,-0.020520249447998684,26.497228813171386,27.638610153198243
2015-08-21,23.825145721435547,-0.06116289569396072,26.29246425628662,27.53835983276367
2015-08-24,23.230422973632812,-0.024961977347641606,26.077362060546875,27.432584075927736
2015-08-25,23.37009620666504,0.006012513555640364,25.86240348815918,27.330722999572753
